0.000625 	0.099625 	0.005 	0.291534 	0.144039 	0
0.001875 	0.099625 	0.005 	0.379809 	0.125818 	0
0.003125 	0.099625 	0.005 	0.534326 	0.0765755 	0
0.004375 	0.099625 	0.005 	0.648755 	0.0454312 	0
0.005625 	0.099625 	0.005 	0.718791 	0.0276478 	0
0.006875 	0.099625 	0.005 	0.764526 	0.0173349 	0
0.008125 	0.099625 	0.005 	0.79676 	0.0113313 	0
0.009375 	0.099625 	0.005 	0.820453 	0.00780087 	0
0.010625 	0.099625 	0.005 	0.838495 	0.00566127 	0
0.011875 	0.099625 	0.005 	0.852719 	0.00430756 	0
0.013125 	0.099625 	0.005 	0.864275 	0.00341006 	0
0.014375 	0.099625 	0.005 	0.873892 	0.00278733 	0
0.015625 	0.099625 	0.005 	0.882056 	0.00233697 	0
0.016875 	0.099625 	0.005 	0.8891 	0.00199939 	0
0.018125 	0.099625 	0.005 	0.895262 	0.00173868 	0
0.019375 	0.099625 	0.005 	0.900714 	0.00153231 	0
0.020625 	0.099625 	0.005 	0.905588 	0.0013656 	0
0.021875 	0.099625 	0.005 	0.909982 	0.00122861 	0
0.023125 	0.099625 	0.005 	0.913973 	0.00111438 	0
0.024375 	0.099625 	0.005 	0.917622 	0.00101791 	0
0.025625 	0.099625 	0.005 	0.920978 	0.000935499 	0
0.026875 	0.099625 	0.005 	0.924081 	0.000864355 	0
0.028125 	0.099625 	0.005 	0.926962 	0.000802332 	0
0.029375 	0.099625 	0.005 	0.929649 	0.000747745 	0
0.030625 	0.099625 	0.005 	0.932162 	0.00069925 	0
0.031875 	0.099625 	0.005 	0.934522 	0.000655759 	0
0.033125 	0.099625 	0.005 	0.936741 	0.000616375 	0
0.034375 	0.099625 	0.005 	0.938834 	0.000580349 	0
0.035625 	0.099625 	0.005 	0.94081 	0.00054705 	0
0.036875 	0.099625 	0.005 	0.942679 	0.000515933 	0
0.038125 	0.099625 	0.005 	0.944446 	0.000486526 	0
0.039375 	0.099625 	0.005 	0.946117 	0.000458414 	0
0.040625 	0.099625 	0.005 	0.947698 	0.00043123 	0
0.041875 	0.099625 	0.005 	0.94919 	0.000404641 	0
0.043125 	0.099625 	0.005 	0.950597 	0.000378351 	0
0.044375 	0.099625 	0.005 	0.951918 	0.000352087 	0
0.045625 	0.099625 	0.005 	0.953156 	0.000325598 	0
0.046875 	0.099625 	0.005 	0.954308 	0.000298656 	0
0.048125 	0.099625 	0.005 	0.955375 	0.000271047 	0
0.049375 	0.099625 	0.005 	0.956354 	0.000242577 	0
0.050625 	0.099625 	0.005 	0.957243 	0.000213063 	0
0.051875 	0.099625 	0.005 	0.95804 	0.000182337 	0
0.053125 	0.099625 	0.005 	0.958739 	0.000150241 	0
0.054375 	0.099625 	0.005 	0.959338 	0.00011663 	0
0.055625 	0.099625 	0.005 	0.959832 	8.13648e-05 	0
0.056875 	0.099625 	0.005 	0.960216 	4.43164e-05 	0
0.058125 	0.099625 	0.005 	0.960484 	5.36071e-06 	0
0.059375 	0.099625 	0.005 	0.960631 	-3.56209e-05 	0
0.060625 	0.099625 	0.005 	0.96065 	-7.87428e-05 	0
0.061875 	0.099625 	0.005 	0.960534 	-0.000124132 	0
0.063125 	0.099625 	0.005 	0.960277 	-0.000171927 	0
0.064375 	0.099625 	0.005 	0.95987 	-0.000222265 	0
0.065625 	0.099625 	0.005 	0.959306 	-0.000275317 	0
0.066875 	0.099625 	0.005 	0.958575 	-0.000331294 	0
0.068125 	0.099625 	0.005 	0.957669 	-0.000390457 	0
0.069375 	0.099625 	0.005 	0.956576 	-0.000453143 	0
0.070625 	0.099625 	0.005 	0.955284 	-0.000519787 	0
0.071875 	0.099625 	0.005 	0.953781 	-0.000590967 	0
0.073125 	0.099625 	0.005 	0.952052 	-0.000667452 	0
0.074375 	0.099625 	0.005 	0.950079 	-0.000750272 	0
0.075625 	0.099625 	0.005 	0.94784 	-0.000840817 	0
0.076875 	0.099625 	0.005 	0.94531 	-0.000940974 	0
0.078125 	0.099625 	0.005 	0.942456 	-0.00105332 	0
0.079375 	0.099625 	0.005 	0.939237 	-0.00118143 	0
0.080625 	0.099625 	0.005 	0.935602 	-0.00133032 	0
0.081875 	0.099625 	0.005 	0.931479 	-0.00150712 	0
0.083125 	0.099625 	0.005 	0.926775 	-0.00172221 	0
0.084375 	0.099625 	0.005 	0.92136 	-0.00199097 	0
0.085625 	0.099625 	0.005 	0.915053 	-0.00233701 	0
0.086875 	0.099625 	0.005 	0.907593 	-0.00279784 	0
0.088125 	0.099625 	0.005 	0.898591 	-0.00343591 	0
0.089375 	0.099625 	0.005 	0.887453 	-0.00436154 	0
0.090625 	0.099625 	0.005 	0.873224 	-0.00578384 	0
0.091875 	0.099625 	0.005 	0.854281 	-0.00812922 	0
0.093125 	0.099625 	0.005 	0.827731 	-0.0123187 	0
0.094375 	0.099625 	0.005 	0.788208 	-0.0203955 	0
0.095625 	0.099625 	0.005 	0.724012 	-0.0368096 	0
0.096875 	0.099625 	0.005 	0.608326 	-0.0702172 	0
0.098125 	0.099625 	0.005 	0.431222 	-0.128069 	0
0.099375 	0.099625 	0.005 	0.314644 	-0.152353 	0
