2 	-3.94941 	-1.27759e-17 	1.14304 	0.000204064 	0
2 	-3.84941 	-9.43656e-18 	1.14347 	0.000606071 	0
2 	-3.75173 	-9.30646e-18 	1.1443 	0.00099476 	0
2 	-3.65632 	-1.06509e-17 	1.1455 	0.00137112 	0
2 	-3.56313 	-7.26816e-18 	1.14705 	0.0017336 	0
2 	-3.47209 	-6.32842e-19 	1.14893 	0.00208074 	0
2 	-3.38318 	2.8366e-18 	1.1511 	0.00241083 	0
2 	-3.29633 	1.36209e-18 	1.15355 	0.00272191 	0
2 	-3.21149 	1.96924e-18 	1.15626 	0.0030115 	0
2 	-3.12863 	1.96924e-18 	1.15921 	0.00327709 	0
2 	-3.04768 	3.87744e-18 	1.16237 	0.00351566 	0
2 	-2.96862 	6.60963e-18 	1.16573 	0.00372388 	0
2 	-2.8914 	5.95911e-18 	1.16927 	0.00389826 	0
2 	-2.81597 	9.60203e-18 	1.17297 	0.00403477 	0
2 	-2.74229 	9.7755e-18 	1.1768 	0.00412916 	0
2 	-2.67032 	3.48713e-18 	1.18075 	0.00417705 	0
2 	-2.60002 	4.07992e-19 	1.18481 	0.00417359 	0
2 	-2.53136 	1.66567e-18 	1.18894 	0.0041136 	0
2 	-2.46428 	4.07992e-19 	1.19314 	0.00399181 	0
2 	-2.39877 	-3.06146e-18 	1.19737 	0.00380278 	0
2 	-2.33478 	-6.01049e-18 	1.20163 	0.00354087 	0
2 	-2.27227 	-8.5692e-18 	1.2059 	0.00320038 	0
2 	-2.21122 	-8.22226e-18 	1.21015 	0.00277572 	0
2 	-2.15158 	-4.18903e-18 	1.21436 	0.00226155 	0
2 	-2.09333 	-1.06652e-18 	1.21853 	0.00165288 	0
2 	-2.03643 	4.09428e-18 	1.22262 	0.000945495 	0
2 	-1.98086 	1.22908e-17 	1.22662 	0.000139901 	0
2 	-1.92657 	1.71914e-17 	1.23051 	-0.000773027 	0
2 	-1.87355 	1.54567e-17 	1.23426 	-0.00179716 	0
2 	-1.82175 	8.56119e-18 	1.23787 	-0.0029257 	0
2 	-1.77116 	5.09175e-18 	1.2413 	-0.00415827 	0
2 	-1.72174 	3.14018e-18 	1.24454 	-0.00549166 	0
2 	-1.67347 	5.95911e-18 	1.24757 	-0.00691988 	0
2 	-1.62633 	1.07296e-17 	1.25035 	-0.00843452 	0
2 	-1.58027 	1.22041e-17 	1.25286 	-0.0100253 	0
2 	-1.53529 	1.03827e-17 	1.25507 	-0.0116792 	0
2 	-1.49135 	1.07296e-17 	1.25691 	-0.0133796 	0
2 	-1.44843 	1.67144e-17 	1.25831 	-0.0151064 	0
2 	-1.40651 	2.2092e-17 	1.25916 	-0.0168346 	0
2 	-1.36556 	2.2092e-17 	1.25931 	-0.0185335 	0
2 	-1.32556 	1.73215e-17 	1.25852 	-0.0201655 	0
2 	-1.28649 	1.38521e-17 	1.2565 	-0.0216851 	0
2 	-1.24833 	1.22908e-17 	1.25286 	-0.023038 	0
2 	-1.21106 	1.11633e-17 	1.24711 	-0.0241616 	0
2 	-1.17465 	6.86984e-18 	1.23867 	-0.0249857 	0
2 	-1.13908 	2.53303e-18 	1.22689 	-0.0254357 	0
2 	-1.10434 	1.18862e-18 	1.21103 	-0.0254374 	0
2 	-1.07041 	4.83154e-18 	1.1904 	-0.0249244 	0
2 	-1.03727 	9.08161e-18 	1.16435 	-0.0238471 	0
2 	-1.00489 	1.0773e-17 	1.1324 	-0.0221828 	0
2 	-0.973273 	1.20306e-17 	1.09429 	-0.0199448 	0
2 	-0.942385 	1.35052e-17 	1.05009 	-0.0171911 	0
2 	-0.912214 	1.67144e-17 	1.0002 	-0.0140277 	0
2 	-0.882745 	1.68879e-17 	0.945377 	-0.0106049 	0
2 	-0.853959 	1.25077e-17 	0.886678 	-0.00710903 	0
2 	-0.825842 	8.73466e-18 	0.825386 	-0.00375105 	0
2 	-0.798378 	7.60709e-18 	0.762889 	-0.000748266 	0
2 	-0.771552 	6.52289e-18 	0.700579 	0.0017468 	0
2 	-0.745349 	5.61216e-18 	0.639762 	0.00344704 	0
