2 	-3.95662 	-6.33284e-18 	-0.163332
2 	-3.87073 	-5.63895e-18 	-0.163536
2 	-3.78655 	-5.0318e-18 	-0.163933
2 	-3.70404 	-5.0318e-18 	-0.164512
2 	-3.62317 	-5.63895e-18 	-0.165263
2 	-3.54391 	-6.33284e-18 	-0.166176
2 	-3.46622 	-5.0318e-18 	-0.167245
2 	-3.39008 	-3.03687e-18 	-0.168461
2 	-3.31546 	-2.34298e-18 	-0.169816
2 	-3.24232 	-2.34298e-18 	-0.171304
2 	-3.17064 	-4.33791e-18 	-0.172918
2 	-3.10038 	-5.63895e-18 	-0.174652
2 	-3.03152 	-3.64402e-18 	-0.1765
2 	-2.96402 	-3.48046e-19 	-0.178457
2 	-2.89788 	9.52996e-19 	-0.180517
2 	-2.83304 	1.64689e-18 	-0.182674
2 	-2.7695 	1.73362e-18 	-0.184924
2 	-2.70722 	1.12647e-18 	-0.187262
2 	-2.64618 	2.42751e-18 	-0.189683
2 	-2.58635 	3.72855e-18 	-0.192181
2 	-2.52771 	3.72855e-18 	-0.194752
2 	-2.47024 	3.72855e-18 	-0.197392
2 	-2.41391 	3.03577e-18 	-0.200096
2 	-2.35871 	-4.25117e-18 	-0.202858
2 	-2.3046 	-3.55728e-18 	-0.205676
2 	-2.25157 	-8.68463e-19 	-0.208543
2 	-2.19959 	1.12647e-18 	-0.211457
2 	-2.14864 	5.19316e-19 	-0.214411
2 	-2.09871 	-8.78377e-20 	-0.217402
2 	-2.04978 	1.2132e-18 	-0.220426
2 	-2.00181 	4.94286e-18 	-0.223477
2 	-1.9548 	8.06536e-18 	-0.226553
2 	-1.90873 	8.75925e-18 	-0.229648
2 	-1.86357 	8.75925e-18 	-0.232758
2 	-1.81931 	8.75925e-18 	-0.23588
2 	-1.77593 	9.45314e-18 	-0.239009
2 	-1.73341 	1.0147e-17 	-0.242142
2 	-1.69174 	1.2142e-17 	-0.245275
2 	-1.6509 	1.41369e-17 	-0.248405
2 	-1.61087 	1.35297e-17 	-0.251527
2 	-1.57163 	1.29226e-17 	-0.254639
2 	-1.53318 	1.36165e-17 	-0.257737
2 	-1.49549 	1.43104e-17 	-0.260817
2 	-1.45855 	1.50043e-17 	-0.263877
2 	-1.42235 	1.63064e-17 	-0.266911
2 	-1.38686 	-9.62882e-18 	-0.269916
2 	-1.35208 	-8.93493e-18 	-0.272886
2 	-1.318 	-7.54715e-18 	-0.275814
2 	-1.28459 	-6.85326e-18 	-0.278695
2 	-1.25185 	-6.15937e-18 	-0.281517
2 	-1.21975 	-6.07263e-18 	-0.284272
2 	-1.1883 	-5.9859e-18 	-0.286948
2 	-1.15747 	-5.29201e-18 	-0.289532
2 	-1.12725 	-4.59812e-18 	-0.292011
2 	-1.09764 	-3.90423e-18 	-0.294372
2 	-1.06861 	-1.9093e-18 	-0.296601
2 	-1.04017 	8.56347e-20 	-0.298688
2 	-1.01228 	7.79524e-19 	-0.300624
2 	-0.984956 	3.46835e-18 	-0.302403
2 	-0.958172 	5.46328e-18 	-0.304021
2 	-0.93192 	7.45821e-18 	-0.305479
2 	-0.906191 	9.45314e-18 	-0.306781
2 	-0.880974 	9.45314e-18 	-0.307934
2 	-0.856258 	1.0147e-17 	-0.308947
2 	-0.832034 	1.15348e-17 	-0.309831
2 	-0.808291 	1.22287e-17 	-0.310599
2 	-0.785021 	1.22287e-17 	-0.311262
2 	-0.762214 	1.31839e-17 	-0.311833
2 	-0.73986 	1.30093e-17 	-0.312324
