2 	-3.95662 	4.37809e-18 	-0.0871412
2 	-3.87073 	2.99031e-18 	-0.0873154
2 	-3.78655 	7.35166e-19 	-0.0876545
2 	-3.70404 	2.14749e-19 	-0.088149
2 	-3.62317 	-2.56081e-18 	-0.0887904
2 	-3.54391 	-6.20373e-18 	-0.0895709
2 	-3.46622 	-8.97929e-18 	-0.0904833
2 	-3.39008 	-1.17548e-17 	-0.0915206
2 	-3.31546 	-1.45304e-17 	-0.0926764
2 	-3.24232 	-1.81733e-17 	-0.0939446
2 	-3.17064 	-2.18162e-17 	-0.0953195
2 	-3.10038 	-2.23367e-17 	-0.0967954
2 	-3.03152 	-2.28571e-17 	-0.098367
2 	-2.96402 	-2.56326e-17 	-0.100029
2 	-2.89788 	-2.78878e-17 	-0.101777
2 	-2.83304 	-2.87551e-17 	-0.103605
2 	-2.7695 	-3.01429e-17 	-0.105509
2 	-2.70722 	-3.06633e-17 	-0.107483
2 	-2.64618 	-3.11837e-17 	-0.109524
2 	-2.58635 	-3.25715e-17 	-0.111627
2 	-2.52771 	-3.25715e-17 	-0.113786
2 	-2.47024 	-3.39593e-17 	-0.115997
2 	-2.41391 	-3.53471e-17 	-0.118256
2 	-2.35871 	-3.53471e-17 	-0.120558
2 	-2.3046 	-3.67349e-17 	-0.122897
2 	-2.25157 	-3.81226e-17 	-0.125269
2 	-2.19959 	-3.899e-17 	-0.12767
2 	-2.14864 	-4.03778e-17 	-0.130093
2 	-2.09871 	-4.2286e-17 	-0.132534
2 	-2.04978 	-4.50615e-17 	-0.134988
2 	-2.00181 	-4.78371e-17 	-0.137449
2 	-1.9548 	-5.06126e-17 	-0.139912
2 	-1.90873 	-5.42556e-17 	-0.142372
2 	-1.86357 	-5.78985e-17 	-0.144822
2 	-1.81931 	-5.84189e-17 	-0.147257
2 	-1.77593 	-5.75515e-17 	-0.149671
2 	-1.73341 	-5.75515e-17 	-0.152059
2 	-1.69174 	-5.72046e-17 	-0.154414
2 	-1.6509 	-5.82454e-17 	-0.156732
2 	-1.61087 	-5.96332e-17 	-0.159007
2 	-1.57163 	-6.18884e-17 	-0.161234
2 	-1.53318 	-6.50109e-17 	-0.163408
2 	-1.49549 	-6.7266e-17 	-0.165524
2 	-1.45855 	-6.77864e-17 	-0.167579
2 	-1.42235 	-6.77864e-17 	-0.169569
2 	-1.38686 	-7.09089e-17 	-0.17149
2 	-1.35208 	-7.45518e-17 	-0.17334
2 	-1.318 	-7.59396e-17 	-0.175118
2 	-1.28459 	-7.59396e-17 	-0.17682
2 	-1.25185 	-7.73274e-17 	-0.178447
2 	-1.21975 	-8.09703e-17 	-0.179999
2 	-1.1883 	-8.40928e-17 	-0.181474
2 	-1.15747 	-8.40928e-17 	-0.182874
2 	-1.12725 	-8.37459e-17 	-0.184199
2 	-1.09764 	-8.56541e-17 	-0.185452
2 	-1.06861 	-8.70418e-17 	-0.186633
2 	-1.04017 	-8.79092e-17 	-0.187745
2 	-1.01228 	-9.01643e-17 	-0.188791
2 	-0.984956 	-9.15521e-17 	-0.189771
2 	-0.958172 	-9.20725e-17 	-0.19069
2 	-0.93192 	-9.2593e-17 	-0.191549
2 	-0.906191 	-9.39807e-17 	-0.192351
2 	-0.880974 	-9.81441e-17 	-0.1931
2 	-0.856258 	-1.03175e-16 	-0.193797
2 	-0.832034 	-1.0543e-16 	-0.194444
2 	-0.808291 	-1.0543e-16 	-0.195041
2 	-0.785021 	-1.06818e-16 	-0.195608
2 	-0.762214 	-1.08726e-16 	-0.196189
2 	-0.73986 	-1.10114e-16 	-0.196707
2 	-0.717951 	-1.11501e-16 	-0.19659
2 	-0.692641 	-1.16418e-16 	-0.195561
2 	-0.676063 	-1.21666e-16 	-0.194413
2 	-0.661131 	-1.23015e-16 	-0.205939
2 	-0.632932 	-1.20737e-16 	-0.20439
2 	-0.601741 	-1.18492e-16 	-0.202755
2 	-0.56971 	-1.20772e-16 	-0.201217
2 	-0.536878 	-1.21076e-16 	-0.199757
2 	-0.509347 	-1.18448e-16 	-0.198357
2 	-0.492367 	-1.17267e-16 	-0.210152
2 	-0.46898 	-1.19002e-16 	-0.208788
2 	-0.434004 	-1.17614e-16 	-0.207493
2 	-0.398406 	-1.17961e-16 	-0.206276
2 	-0.362233 	-1.21304e-16 	-0.205143
2 	-0.325536 	-1.22072e-16 	-0.2041
2 	-0.288366 	-1.24226e-16 	-0.203154
2 	-0.250777 	-1.26759e-16 	-0.20231
2 	-0.212822 	-1.27244e-16 	-0.201576
2 	-0.174554 	-1.26029e-16 	-0.200955
2 	-0.153934 	-1.24659e-16 	-0.200452
2 	-0.134615 	-1.2292e-16 	-0.212277
2 	-0.0973084 	-1.22471e-16 	-0.211876
2 	-0.0584424 	-1.22818e-16 	-0.211607
2 	-0.0194904 	-1.21639e-16 	-0.211472
2 	0.0194904 	-3.1225e-18 	-0.211472
2 	0.0584424 	-4.51028e-18 	-0.211607
2 	0.0973084 	-9.02056e-18 	-0.211876
2 	0.134615 	-5.10243e-18 	-0.212277
2 	0.153934 	-1.98443e-18 	-0.200452
2 	0.174554 	-4.59802e-18 	-0.200955
2 	0.212822 	-9.62985e-18 	-0.201576
2 	0.250777 	-1.13998e-17 	-0.20231
2 	0.288366 	-8.5196e-18 	-0.203154
2 	0.325536 	-7.14702e-18 	-0.2041
2 	0.362233 	-1.0542e-17 	-0.205143
2 	0.398406 	-1.38778e-17 	-0.206276
2 	0.434004 	-1.21431e-17 	-0.207493
2 	0.46898 	-1.00614e-17 	-0.208788
2 	0.492367 	-6.7905e-18 	-0.210152
2 	0.509347 	-5.19599e-18 	-0.198357
2 	0.536878 	-7.45126e-18 	-0.199757
2 	0.56971 	-1.14846e-17 	-0.201217
2 	0.601741 	-1.77044e-17 	-0.202755
2 	0.632932 	-1.9082e-17 	-0.20439
2 	0.661131 	-1.85387e-17 	-0.205939
2 	0.676063 	-2.03125e-17 	-0.194413
2 	0.692641 	-2.18759e-17 	-0.195561
2 	0.717951 	-2.42449e-17 	-0.19659
2 	0.73986 	-2.70204e-17 	-0.196707
2 	0.762214 	-2.9796e-17 	-0.196189
2 	0.785021 	-3.43062e-17 	-0.195608
2 	0.808291 	-3.96839e-17 	-0.195041
2 	0.832034 	-4.1939e-17 	-0.194444
2 	0.856258 	-4.10717e-17 	-0.193797
2 	0.880974 	-4.24594e-17 	-0.1931
2 	0.906191 	-4.5235e-17 	-0.192351
2 	0.93192 	-4.71432e-17 	-0.191549
2 	0.958172 	-4.99188e-17 	-0.19069
2 	0.984956 	-5.13065e-17 	-0.189771
2 	1.01228 	-5.30413e-17 	-0.188791
2 	1.04017 	-5.61638e-17 	-0.187745
2 	1.06861 	-5.75515e-17 	-0.186633
2 	1.09764 	-5.89393e-17 	-0.185452
2 	1.12725 	-6.08475e-17 	-0.184199
