2 	-3.94941 	-1.27759e-17 	1.20576 	-0.0011999 	0
2 	-3.84941 	-9.43656e-18 	1.20612 	-0.00357065 	0
2 	-3.75173 	-9.30646e-18 	1.20683 	-0.00588728 	0
2 	-3.65632 	-1.06509e-17 	1.20784 	-0.00814857 	0
2 	-3.56313 	-7.26816e-18 	1.20915 	-0.0103556 	0
2 	-3.47209 	-6.32842e-19 	1.21073 	-0.0125089 	0
2 	-3.38318 	2.8366e-18 	1.21256 	-0.014609 	0
2 	-3.29633 	1.36209e-18 	1.21462 	-0.0166562 	0
2 	-3.21149 	1.96924e-18 	1.21689 	-0.018651 	0
2 	-3.12863 	1.96924e-18 	1.21935 	-0.0205935 	0
2 	-3.04768 	3.87744e-18 	1.22199 	-0.0224839 	0
2 	-2.96862 	6.60963e-18 	1.22478 	-0.0243224 	0
2 	-2.8914 	5.95911e-18 	1.22772 	-0.026109 	0
2 	-2.81597 	9.60203e-18 	1.23079 	-0.0278438 	0
2 	-2.74229 	9.7755e-18 	1.23397 	-0.0295266 	0
2 	-2.67032 	3.48713e-18 	1.23725 	-0.0311577 	0
2 	-2.60002 	4.07992e-19 	1.24061 	-0.0327369 	0
2 	-2.53136 	1.66567e-18 	1.24405 	-0.0342642 	0
2 	-2.46428 	4.07992e-19 	1.24755 	-0.0357396 	0
2 	-2.39877 	-3.06146e-18 	1.25109 	-0.0371632 	0
2 	-2.33478 	-6.01049e-18 	1.25467 	-0.0385349 	0
2 	-2.27227 	-8.5692e-18 	1.25828 	-0.039855 	0
2 	-2.21122 	-8.22226e-18 	1.2619 	-0.0411234 	0
2 	-2.15158 	-4.18903e-18 	1.26553 	-0.0423404 	0
2 	-2.09333 	-1.06652e-18 	1.26916 	-0.0435064 	0
2 	-2.03643 	4.09428e-18 	1.27278 	-0.0446216 	0
2 	-1.98086 	1.22908e-17 	1.27638 	-0.0456867 	0
2 	-1.92657 	1.71914e-17 	1.27996 	-0.0467023 	0
2 	-1.87355 	1.54567e-17 	1.28351 	-0.0476693 	0
2 	-1.82175 	8.56119e-18 	1.28704 	-0.0485889 	0
2 	-1.77116 	5.09175e-18 	1.29053 	-0.049462 	0
2 	-1.72174 	3.14018e-18 	1.29399 	-0.0502899 	0
2 	-1.67347 	5.95911e-18 	1.29742 	-0.051073 	0
2 	-1.62633 	1.07296e-17 	1.30081 	-0.0518106 	0
2 	-1.58027 	1.22041e-17 	1.30413 	-0.0525 	0
2 	-1.53529 	1.03827e-17 	1.30734 	-0.0531348 	0
2 	-1.49135 	1.07296e-17 	1.31035 	-0.0537038 	0
2 	-1.44843 	1.67144e-17 	1.31299 	-0.0541889 	0
2 	-1.40651 	2.2092e-17 	1.31504 	-0.0545638 	0
2 	-1.36556 	2.2092e-17 	1.31615 	-0.0547931 	0
2 	-1.32556 	1.73215e-17 	1.31588 	-0.0548325 	0
2 	-1.28649 	1.38521e-17 	1.31364 	-0.0546303 	0
2 	-1.24833 	1.22908e-17 	1.30874 	-0.0541314 	0
2 	-1.21106 	1.11633e-17 	1.30041 	-0.0532826 	0
2 	-1.17465 	6.86984e-18 	1.28783 	-0.0520395 	0
2 	-1.13908 	2.53303e-18 	1.27023 	-0.0503742 	0
2 	-1.10434 	1.18862e-18 	1.24695 	-0.0482825 	0
2 	-1.07041 	4.83154e-18 	1.21751 	-0.0457888 	0
2 	-1.03727 	9.08161e-18 	1.18169 	-0.0429482 	0
2 	-1.00489 	1.0773e-17 	1.1396 	-0.0398443 	0
2 	-0.973273 	1.20306e-17 	1.09165 	-0.0365834 	0
2 	-0.942385 	1.35052e-17 	1.03856 	-0.0332846 	0
2 	-0.912214 	1.67144e-17 	0.981284 	-0.0300692 	0
2 	-0.882745 	1.68879e-17 	0.920951 	-0.027049 	0
2 	-0.853959 	1.25077e-17 	0.858754 	-0.0243164 	0
2 	-0.825842 	8.73466e-18 	0.79587 	-0.0219371 	0
2 	-0.798378 	7.60709e-18 	0.733377 	-0.0199499 	0
2 	-0.771552 	6.52289e-18 	0.672202 	-0.018381 	0
2 	-0.745349 	5.61216e-18 	0.613091 	-0.0172499 	0
2 	-0.719754 	1.09464e-17 	0.5566 	-0.0164591 	0
2 	-0.700017 	1.77406e-17 	0.512115 	-0.0157101 	8.45908e-21
2 	-0.685712 	1.98783e-17 	0.471812 	-0.0151328 	7.012e-21
2 	-0.671156 	2.19265e-17 	0.432753 	-0.0147591 	-9.47351e-21
2 	-0.656356 	2.70076e-17 	0.395002 	-0.0145191 	-5.14222e-21
2 	-0.641315 	3.30398e-17 	0.358597 	-0.0143806 	-9.71122e-21
2 	-0.626039 	3.42118e-17 	0.323561 	-0.0143321 	-1.40152e-20
2 	-0.610534 	3.32991e-17 	0.289898 	-0.0143598 	2.14429e-20
2 	-0.594804 	3.4118e-17 	0.257599 	-0.0144472 	3.40884e-21
2 	-0.578855 	3.42398e-17 	0.226643 	-0.0145789 	1.22921e-20
2 	-0.567515 	3.41924e-17 	0.197 	-0.0147404 	3.36559e-22
2 	-0.559381 	3.45631e-17 	0.200024 	-0.0182032 	-5.31417e-21
2 	-0.546323 	3.46945e-17 	0.171848 	-0.0182728 	9.54977e-21
2 	-0.529751 	3.29597e-17 	0.145087 	-0.0183524 	-1.52745e-21
2 	-0.512983 	2.94903e-17 	0.119676 	-0.0184287 	-1.99673e-23
2 	-0.496025 	2.67147e-17 	0.0955484 	-0.0184899 	-6.37432e-21
2 	-0.478882 	2.56739e-17 	0.0726419 	-0.0185257 	5.80293e-21
2 	-0.461562 	2.56739e-17 	0.0508959 	-0.0185267 	7.68585e-22
2 	-0.44407 	2.39392e-17 	0.0302544 	-0.0184858 	8.91701e-21
2 	-0.426413 	2.18575e-17 	0.0106656 	-0.0183991 	-3.36612e-21
2 	-0.408596 	1.94289e-17 	-0.0079169 	-0.0182651 	1.3671e-20
2 	-0.390627 	1.56125e-17 	-0.0255345 	-0.0180709 	3.16841e-21
2 	-0.372512 	1.56125e-17 	-0.0422223 	-0.0178066 	-1.15792e-20
2 	-0.354258 	1.73472e-17 	-0.0580103 	-0.0174744 	6.97271e-21
2 	-0.335871 	1.38778e-17 	-0.0729237 	-0.0170746 	-1.55263e-21
2 	-0.317359 	1.21431e-17 	-0.0869831 	-0.0166064 	3.80016e-22
2 	-0.298727 	1.47471e-17 	-0.100205 	-0.0160695 	-2.2973e-21
2 	-0.279984 	1.36733e-17 	-0.1126 	-0.0154643 	-5.27174e-21
2 	-0.261135 	1.28858e-17 	-0.124179 	-0.014792 	4.74804e-21
2 	-0.242188 	1.05548e-17 	-0.134945 	-0.0140544 	-2.19671e-22
2 	-0.22315 	4.09965e-18 	-0.144902 	-0.0132537 	2.39799e-21
2 	-0.204028 	2.4543e-18 	-0.154049 	-0.0123928 	3.58605e-21
2 	-0.18483 	3.53702e-18 	-0.162386 	-0.011475 	-2.01315e-21
2 	-0.165561 	3.4013e-18 	-0.169909 	-0.0105042 	1.84982e-21
2 	-0.146231 	3.00123e-18 	-0.176615 	-0.00948462 	-6.01591e-22
2 	-0.126845 	1.29594e-18 	-0.182499 	-0.00842079 	-4.09788e-22
2 	-0.107411 	9.74258e-19 	-0.187557 	-0.00731775 	-2.80801e-21
2 	-0.0879374 	3.77088e-18 	-0.191783 	-0.00618078 	-7.99282e-22
2 	-0.0684302 	4.65511e-18 	-0.195175 	-0.00501544 	-6.00777e-22
2 	-0.0488971 	3.45346e-18 	-0.197727 	-0.00382752 	5.05653e-23
2 	-0.0293457 	2.76801e-18 	-0.199437 	-0.00262299 	-7.40466e-22
2 	-0.00978312 	1.21325e-18 	-0.200302 	-0.00140791 	-4.26257e-23
2 	0.00978312 	7.45598e-18 	-0.200323 	-0.000188444 	1.15898e-22
2 	0.0293457 	7.97218e-18 	-0.199497 	0.0010292 	4.83443e-22
2 	0.0488971 	3.8004e-18 	-0.197827 	0.00223883 	9.36101e-22
2 	0.0684302 	1.44829e-19 	-0.195314 	0.0034344 	-7.56621e-22
2 	0.0879374 	-5.65926e-19 	-0.19196 	0.00460992 	2.43948e-21
2 	0.107411 	2.80369e-19 	-0.18777 	0.00575962 	5.13382e-22
2 	0.126845 	2.8572e-18 	-0.182747 	0.00687791 	2.03974e-21
2 	0.146231 	9.24623e-18 	-0.176894 	0.00795948 	1.90177e-21
2 	0.165561 	1.38096e-17 	-0.170218 	0.00899932 	6.38068e-22
2 	0.18483 	1.39454e-17 	-0.162721 	0.00999277 	-2.15771e-21
2 	0.204028 	1.26024e-17 	-0.154406 	0.0109355 	-7.95571e-21
2 	0.22315 	1.2036e-17 	-0.145277 	0.0118238 	-1.66143e-21
2 	0.242188 	1.14655e-17 	-0.135334 	0.012654 	-2.62899e-21
2 	0.261135 	1.15631e-17 	-0.124576 	0.0134234 	3.93033e-21
2 	0.279984 	1.41937e-17 	-0.113001 	0.0141294 	1.87258e-21
2 	0.298727 	1.72841e-17 	-0.100603 	0.0147702 	3.22797e-21
2 	0.317359 	2.28983e-17 	-0.0873729 	0.0153444 	1.64892e-22
2 	0.335871 	2.63678e-17 	-0.0732983 	0.0158514 	3.22255e-21
2 	0.354258 	2.46331e-17 	-0.0583631 	0.0162912 	-3.42625e-21
2 	0.372512 	2.28983e-17 	-0.0425466 	0.0166646 	9.46559e-21
2 	0.390627 	2.01228e-17 	-0.0258236 	0.0169711 	-6.56378e-21
2 	0.408596 	2.08167e-17 	-0.00816418 	0.0172086 	-3.72387e-21
2 	0.426413 	2.25514e-17 	0.0104665 	0.017386 	-1.10705e-20
2 	0.44407 	1.73472e-17 	0.0301093 	0.0175152 	-7.11744e-21
2 	0.461562 	1.83881e-17 	0.0508104 	0.0175984 	-6.98311e-22
2 	0.478882 	2.11636e-17 	0.0726205 	0.017639 	-3.33401e-21
2 	0.496025 	1.94289e-17 	0.095595 	0.017644 	1.21122e-20
2 	0.512983 	2.22045e-17 	0.119793 	0.0176223 	-4.54787e-21
2 	0.529751 	2.498e-17 	0.145278 	0.017584 	-1.71485e-21
2 	0.546323 	2.32453e-17 	0.172112 	0.0175409 	-4.76134e-23
2 	0.559381 	2.37236e-17 	0.20036 	0.0175059 	-1.10311e-21
2 	0.567515 	2.71692e-17 	0.19712 	0.0133793 	-2.13309e-22
2 	0.578855 	2.90356e-17 	0.226861 	0.0132681 	-1.22941e-20
2 	0.594804 	2.64852e-17 	0.257912 	0.0131852 	-2.71557e-21
2 	0.610534 	2.39316e-17 	0.290303 	0.0131449 	-1.77076e-20
2 	0.626039 	2.44973e-17 	0.32405 	0.0131628 	1.07845e-20
2 	0.641315 	2.34988e-17 	0.359162 	0.013255 	9.95345e-21
2 	0.656356 	2.26707e-17 	0.39563 	0.0134357 	4.91389e-21
2 	0.671156 	2.27939e-17 	0.433432 	0.0137161 	9.09975e-21
2 	0.685712 	2.13528e-17 	0.472524 	0.0141281 	-6.30842e-21
2 	0.700017 	1.88682e-17 	0.512841 	0.0147457 	-8.8546e-21
2 	0.719754 	1.97502e-17 	0.557329 	0.0155431 	0
2 	0.745349 	2.35666e-17 	0.613815 	0.016352 	0
2 	0.771552 	2.56482e-17 	0.672913 	0.0174994 	0
2 	0.798378 	2.45206e-17 	0.734064 	0.0190889 	0
2 	0.825842 	2.2092e-17 	0.79652 	0.0210978 	0
2 	0.853959 	2.11379e-17 	0.859352 	0.023499 	0
2 	0.882745 	2.27859e-17 	0.921483 	0.0262541 	0
2 	0.912214 	2.12247e-17 	0.981739 	0.0292978 	0
2 	0.942385 	1.72782e-17 	1.03893 	0.0325379 	0
2 	0.973273 	1.7842e-17 	1.09193 	0.0358629 	0
2 	1.00489 	1.92731e-17 	1.13978 	0.0391519 	0
2 	1.03727 	1.94032e-17 	1.18178 	0.0422856 	0
2 	1.07041 	2.14849e-17 	1.21751 	0.045158 	0
2 	1.10434 	2.33931e-17 	1.24687 	0.0476853 	0
2 	1.13908 	2.20487e-17 	1.27009 	0.0498122 	0
2 	1.17465 	1.94032e-17 	1.28763 	0.0515139 	0
2 	1.21106 	1.60639e-17 	1.30016 	0.0527943 	0
2 	1.24833 	1.27245e-17 	1.30846 	0.0536809 	0
2 	1.28649 	9.68876e-18 	1.31334 	0.0542174 	0
2 	1.32556 	4.91827e-18 	1.31556 	0.0544568 	0
2 	1.36556 	5.52543e-18 	1.31583 	0.0544539 	0
2 	1.40651 	9.34182e-18 	1.31471 	0.0542599 	0
2 	1.44843 	9.08161e-18 	1.31266 	0.0539189 	0
2 	1.49135 	9.25508e-18 	1.31002 	0.0534662 	0
2 	1.53529 	6.60963e-18 	1.30703 	0.052928 	0
2 	1.58027 	5.26522e-18 	1.30383 	0.0523221 	0
2 	1.62633 	5.78563e-18 	1.30051 	0.0516599 	0
2 	1.67347 	1.53556e-18 	1.29713 	0.0509477 	0
2 	1.72174 	1.47783e-19 	1.29371 	0.0501882 	0
2 	1.77116 	3.21255e-19 	1.29026 	0.0493821 	0
2 	1.82175 	-4.62271e-18 	1.28678 	0.048529 	0
2 	1.87355 	-7.18142e-18 	1.28327 	0.0476277 	0
2 	1.92657 	-7.26816e-18 	1.27973 	0.0466772 	0
2 	1.98086 	-8.4391e-18 	1.27617 	0.0456764 	0
2 	2.03643 	-8.26563e-18 	1.27258 	0.0446246 	0
2 	2.09333 	-4.01555e-18 	1.26898 	0.043521 	0
